sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,temp_url_1,temp_url_2,temp_article,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20210101,130,GERMANY,,https://www.e110.de/terrorakte-vielleicht-verhindert/,push,acts of terrorism,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,terrorakte,url_1,2
20220101,43,,CHILE,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,wilderness of patagonia,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,wildnis-patagoniens,unresolved,2
20220101,112,,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,push,corrupt-of-the-year,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,corrupt-of-the-year,url_1,2
20220101,46,,AUTHORITIES,https://ria.ru/20220102/status-1766397981.html,unclear,,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,No migration-related tokens found,unresolved,2
20220101,110,,PRIME MINISTER,https://www.aftenposten.no/verden/i/OrevnE/foerste-nyttaarsdag-ble-det-registrert-over-160000-koronatilfeller-i-en,neutral,new year's day corona case-in-one,qwen2.5:7b,1.8,1.8,,push,coronatilfeller (COVID cases) implies health crisis,qwen2.5:72b,,,,,push,coronatilfeller (COVID cases) implies health crisis,url_2,2
20220101,190,,PRESIDENT,https://alquds.com/2022/01/01/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B1%D9%82%D8%A9/,push,corrupt-of-the-year,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,corrupt-of-the-year,url_1,2
20220101,42,,ITALIAN,https://www.interris.it/copertina/perno-opbg-omicron-bambini/,neutral,omicron-children,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,omicron-children,unresolved,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,qwen2.5:7b,1.8,1.8,,mixed,arrete (arrest) and mobilisation-sociale (social unrest) both present,qwen2.5:72b,,,,,mixed,arrete (arrest) and mobilisation-sociale (social unrest) both present,url_2,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,qwen2.5:7b,1.8,1.8,,push,"mobilisation sociale, arrest (social unrest, arrest)",qwen2.5:72b,,,,,push,"mobilisation sociale, arrest (social unrest, arrest)",url_2,2
20220101,1823,,MILITARY,https://www.franceguyane.fr/actualite/france/feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an-494064.php,push,feminicides,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,feminicides,url_1,2
20220101,43,,POLE,https://as.com/futbol/2022/01/01/primera/1641057005_745473.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,"futbol, primera (football, first division)",qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,unclear,"news, na (news, no specific tokens)",qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,unclear,"news, na (news, no specific tokens)",qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,20,,INTELLIGENCE,https://www.diariolaprovinciasj.com/elpais/2022/1/1/cuales-son-los-sectores-que-tendran-mayor-demanda-laboral-en-2022-165873.html,pull,sectors that will have greater labor demand in 2022 jobs,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,pull,sectors that will have greater labor demand in 2022 jobs,url_1,2
20220101,42,,VENEZUELAN,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/chanceler-venezuelano-pede-que-bolsonaro-aprove-transferencia-de-migrantes.htm,push,Venezuelan chancellor asks Bolsonaro to approve transfer of migrants Venezuela push,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,Venezuelan chancellor asks Bolsonaro to approve transfer of migrants Venezuela push,url_1,2
20220101,20,,BASQUE,https://omirante.pt/cavaleiro-andante/2022-01-01-Em-Abrantes-nada-como-dantes-a2fb5365,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,"knight errant, Abrantes (knight errant, city name)",qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,50,,CATALAN,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,URL contains sports content; no migration tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic of disappearances of indigenous people violence displacement,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,epidemic of disappearances of indigenous people violence displacement,url_1,2
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic of disappearances of indigenous people violence displacement,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,epidemic of disappearances of indigenous people violence displacement,url_1,2
20220101,161,MADEIRA,,https://www.akhbarona.com/last/340605.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,unclear,URL too generic; no clear migration-related tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,push,corrupt of the year,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,corrupt of the year,url_1,2
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,push,corrupt of the year,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,corrupt of the year,url_1,2
20220101,100,BUSINESS,,https://pronedra.ru/znaki-vostochnogo-kalendarya-po-godu-rozhdeniya-kotorym-povezet-v-2022-godu-628853.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,URL contains zodiac content; no migration tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,90,COMPANY,ADMINISTRATION,https://www.republika.co.id/berita/r520kx430/jepang-bantu-perusahaan-bill-gates-bangun-reaktor-nuklir,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,pull,"japan-help, bill-gates, build-nuclear-reactor (investment, growth)",qwen2.5:72b,,,,,pull,"jepang-bantu, bill-gates, bangun-reaktor-nuklir (investment, growth)",url_2,2
20220101,112,COMPANIES,REPRESENTATIVES,https://www.alarab.com/Article/1018144,unclear,URL too short,qwen2.5:7b,1.8,1.8,,unclear,URL too generic; no clear migration-related tokens,qwen2.5:72b,,,,,unclear,URL too short,unresolved,2
20220101,60,SWITZERLAND,,https://evz.ro/sinuciderea-asistata-este-acum-legala-austria-este-tara-care-a-decis-sa-curme-suferintele-bolnavilor.html,pull,the country that decided to end the suffering of the sick,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,pull,the country that decided to end the suffering of the sick,url_1,2
20220101,81,SWITZERLAND,,https://evz.ro/sinuciderea-asistata-este-acum-legala-austria-este-tara-care-a-decis-sa-curme-suferintele-bolnavilor.html,pull,the country that decided to end the suffering of the sick,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,pull,the country that decided to end the suffering of the sick,url_1,2
20220101,42,CHILE,,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,54,CHINA,EMBASSY,https://gordonua.com/news/worldnews/kitay-otkryl-posolstvo-v-nikaragua-posle-vozobnovleniya-diplomaticheskih-otnosheniy-1589047.html,unclear,URL too short,qwen2.5:7b,1.8,1.8,,pull,Diplomatic relations and embassy opening indicate positive relations,qwen2.5:72b,,,,,pull,Diplomatic relations and embassy opening indicate positive relations,url_2,2
20220101,20,COLOMBIA,COLOMBIA,https://www.colombia.com/actualidad/nacionales/12415-contagios-por-la-covid-19-registra-colombia-en-el-primer-dia-del-ano-2022-333346,unclear,,qwen2.5:7b,1.8,1.8,,push,COVID-19 contagions signal health crisis pushing people away,qwen2.5:72b,,,,,push,COVID-19 contagions signal health crisis pushing people away,url_2,2
20220101,180,PRISON,,https://pronedra.ru/zaprety-i-primety-rozhdestvenskogo-sochelnik-chto-gotovyat-v-prazdnik-628846.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,30,PRISON,ACADEMICS,https://www.notigape.com/trabajara-gobierno-municipal-por-bienestar-y-progreso-en-2022/243835,pull,municipal-government-will-work-for-welfare-and-progress-in-2022,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,pull,trabajara-gobierno-municipal-por-bienestar-y-progreso-en-2022,url_1,2
20220101,173,POLICE,FRANCE,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,push,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,qwen2.5:7b,1.8,1.8,,,,qwen2.5:72b,,,,,push,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,url_1,2
20220101,186,PERPETRATOR,BAMAKO,http://malijet.com/les_faits_divers_au_mali/265488-commissariat-de-police-du-11eme-arrondissement-fin-de-course-pou.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No migration-related tokens found,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,10,COMMUNITY,,https://www.lopinionista.it/fico-ringrazia-mattarella-120130.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,111,RESIDENTS,,https://g1.globo.com/sp/piracicaba-regiao/noticia/2022/01/01/biblioteca-municipal-de-limeira-oferece-oficinas-gincana-show-e-sarau-durante-as-ferias-escolares.ghtml,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
20220101,1723,POPULATION,,https://gordonua.com/news/worldnews/vo-francii-v-novogodnyuyu-noch-sozhgli-874-mashiny-mvd-1589046.html,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,push,burned (borned) cars-Ministry of Internal Affairs (police cars),qwen2.5:72b,,,,,push,burned (borned) cars-Ministry of Internal Affairs (police cars),url_2,2
20220101,80,ACTOR,,https://www.interris.it/rubriche/opinione/affrontare-questioni-pressanti-luce-dottrina-sociale-chiesa/,neutral,no clear migration-related tokens,qwen2.5:7b,1.8,1.8,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,no clear migration-related tokens,unresolved,2
