sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,temp_url_1,temp_url_2,temp_article,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20210101,130,GERMANY,,https://www.e110.de/terrorakte-vielleicht-verhindert/,push,acts of terrorism,qwen2.5:7b,0.9,0.9,,,,qwen2.5:72b,,,,,push,terrorakte,url_1,2
20220101,43,,CHILE,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,pumas-in-the-wilds-of-patagonia.html,qwen2.5:7b,0.9,0.9,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,pumas-in-the-wilds-of-patagonia.html,unresolved,2
20220101,112,,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,push,corrupt-of-the-year,qwen2.5:7b,0.9,0.9,,,,qwen2.5:72b,,,,,push,corrupt-of-the-year,url_1,2
20220101,46,,AUTHORITIES,https://ria.ru/20220102/status-1766397981.html,neutral,status-1766397981.html,qwen2.5:7b,0.9,0.9,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,status-1766397981.html,unresolved,2
20220101,110,,PRIME MINISTER,https://www.aftenposten.no/verden/i/OrevnE/foerste-nyttaarsdag-ble-det-registrert-over-160000-koronatilfeller-i-en,neutral,new year's day corona case-in-one,qwen2.5:7b,0.9,0.9,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,new year's day corona case-in-one,unresolved,2
20220101,190,,PRESIDENT,https://alquds.com/2022/01/01/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B1%D9%82%D8%A9/,unclear,Injuries-during-confrontations,qwen2.5:7b,0.9,0.9,,push,"conflicts, displacements (""injuries"", ""submission"", ""battles"")",qwen2.5:72b,,,,,push,"conflicts, displacements (""injuries"", ""submission"", ""battles"")",url_2,2
20220101,42,,ITALIAN,https://www.interris.it/copertina/perno-opbg-omicron-bambini/,neutral,pin-opbg-omicron-children/,qwen2.5:7b,0.9,0.9,,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,unclear,perno-opbg-omicron-bambini/,unresolved,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,qwen2.5:7b,0.9,0.9,,push,"social mobilization, arrest;social unrest, arrest",qwen2.5:72b,,,,,push,"social mobilization, arrest;social unrest, arrest",url_2,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,social-mobilization-in-pointe-a-pitre-elie-domota-was-arrested,qwen2.5:7b,0.9,0.9,,push,"social mobilization, arrest;social unrest, arrest",qwen2.5:72b,,,,,push,"social mobilization, arrest;social unrest, arrest",url_2,2
20220101,1823,,MILITARY,https://www.franceguyane.fr/actualite/france/feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an-494064.php,neutral,feminicides-two-men-in-custody-on-new-years-day,qwen2.5:7b,0.9,0.9,,neutral,"feminicides, garde a vue; no clear migration tokens",qwen2.5:72b,,,,,unclear,feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an,unresolved,2
