sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20210101,130,GERMANY,,https://www.e110.de/terrorakte-vielleicht-verhindert/,push,acts of terrorism,qwen2.5:7b,,,,,,,qwen2.5:7b,push,acts of terrorism,url_1,1
20220101,43,,CHILE,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,112,,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,46,,AUTHORITIES,https://ria.ru/20220102/status-1766397981.html,unclear,,qwen2.5:7b,,,,"ООН, 2 янв — РИА Новости. Статус персоны нон грата неприменим к сотрудникам Статус персоны нон грата неприменим к сотрудникам ООН — так официальный представитель генсека организации Стефан Дюжаррик прокомментировал решение властей самопровозглашенной республики Косово в отношении российского дипломата.

« ""Нам стало известно о том, что власти Косово объявили персоной нон грата сотрудника миссии ООН в Косово (МООНК). Никакого официального уведомления от властей Косово по поводу этого объявления миссии не поступало"", — сказал он.

Представитель генсека подчеркнул, что доктрина персоны нон грата неприменима к сотрудникам ООН и не предусмотрена в постановлении 2000/47 МООНК (о статусе, привилегиях и иммунитете СДК и МООНК и их персонала в Косово).

По словам Дюжаррика, любые обеспокоенности, связанные с сотрудниками миссии ООН в Косово, следует направлять ее руководству, чтобы оно могло решить этот вопрос в соответствии со статусом, привилегиями и иммунитетом самой миссии и ее персонала.

""МООНК и штаб-квартира ООН принимают соответствующие меры для обеспечения безопасности сотрудника и находятся в связи с этой ситуацией в контакте с соответствующими властями"", — заключил Дюжаррик.

Приштина 31 декабря объявила персоной нон-грата сотрудника миссии ООН из России за якобы несовместимую с дипломатическим статусом деятельность. Российское посольство в Сербии назвало это решение провокацией, ""предпринятой, дабы выслужиться перед западными менторами"".

Это не первый подобный случай: в октябре косовский МИД объявил персонами нон грата двух дипломатов в канцелярии российского посольства в Сербии, которые постоянно работают в Приштине. МИД тогда призвал МООНК и международные Силы для Косово обеспечить надежную безопасность и необходимые условия для полноценной работы российского персонала в Косово.

Республика Косово — частично признанное государство на Балканском полуострове . Согласно Конституции Сербии , входит в состав страны как Автономный край Косово и Метохия, однако Белград фактически не контролирует большую часть региона.

В 1990-х здесь развернулась война между югославской армией и албанскими вооруженными формированиями. Конфликт сопровождался массовыми репрессиями и этническими чистками: албанские сепаратисты разрушили многие памятники православной культуры. В 1999 году НАТО вмешалась в вооруженное противостояние и подвергла бомбардировкам города и военные объекты Югославии . В результате Белград был вынужден согласиться на ввод в Косово военного контингента Североатлантического альянса. Область перешла под управление ООН",neutral,"Article discusses diplomatic issues, not migration conditions.",qwen2.5:7b,neutral,"Article discusses diplomatic issues, not migration conditions.",article,1
20220101,110,,PRIME MINISTER,https://www.aftenposten.no/verden/i/OrevnE/foerste-nyttaarsdag-ble-det-registrert-over-160000-koronatilfeller-i-en,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,190,,PRESIDENT,https://alquds.com/2022/01/01/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B1%D9%82%D8%A9/,push,Injuries-during-confrontations,qwen2.5:7b,,,,,,,qwen2.5:7b,push,Injuries-during-confrontations,url_1,1
20220101,42,,ITALIAN,https://www.interris.it/copertina/perno-opbg-omicron-bambini/,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,1823,,MILITARY,https://www.franceguyane.fr/actualite/france/feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an-494064.php,neutral,,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,,url_1,1
20220101,43,,POLE,https://as.com/futbol/2022/01/01/primera/1641057005_745473.html,neutral,first,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,first,url_1,1
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,already,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,already,url_1,1
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,already,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,already,url_1,1
20220101,20,,INTELLIGENCE,https://www.diariolaprovinciasj.com/elpais/2022/1/1/cuales-son-los-sectores-que-tendran-mayor-demanda-laboral-en-2022-165873.html,pull,sectors-that-will-have-greater-labor-demand,qwen2.5:7b,,,,,,,qwen2.5:7b,pull,sectors-that-will-have-greater-labor-demand,url_1,1
20220101,42,,VENEZUELAN,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/chanceler-venezuelano-pede-que-bolsonaro-aprove-transferencia-de-migrantes.htm,push,Venezuelan-chancellor-asks-bolsonaro-to-approve-transfer-of-migrants,qwen2.5:7b,,,,,,,qwen2.5:7b,push,Venezuelan-chancellor-asks-bolsonaro-to-approve-transfer-of-migrants,url_1,1
20220101,20,,BASQUE,https://omirante.pt/cavaleiro-andante/2022-01-01-Em-Abrantes-nada-como-dantes-a2fb5365,neutral,Em-Abrantes-nothing-like-before-a2fb5365,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,Em-Abrantes-nothing-like-before-a2fb5365,url_1,1
20220101,50,,CATALAN,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,neutral,foreign-football-primera-reached-an-agreement-with-the-Catalans-barcelona-next-summer-gets-a-big-reinforcement-721568,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,foreign-football-primera-reached-an-agreement-with-the-Catalans-barcelona-next-summer-gets-a-big-reinforcement-721568,url_1,1
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,qwen2.5:7b,,,,,,,qwen2.5:7b,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,url_1,1
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,qwen2.5:7b,,,,,,,qwen2.5:7b,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,url_1,1
20220101,161,MADEIRA,,https://www.akhbarona.com/last/340605.html,neutral,last/340605.html,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,last/340605.html,url_1,1
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,no clear migration-related tokens,qwen2.5:7b,,,,,,,qwen2.5:7b,neutral,no clear migration-related tokens,url_1,1
