sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20210101,130,GERMANY,,https://www.e110.de/terrorakte-vielleicht-verhindert/,push,acts of terrorism perhaps prevented,qwen2.5:7b,,,qwen2.5:72b,,,,,push,acts of terrorism perhaps prevented,url_1,2
20220101,43,,CHILE,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,TV program show details pumas in the wilds of Patagonia,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,TV program show details pumas in the wilds of Patagonia,url_1,2
20220101,112,,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,push,corrupt of the year,qwen2.5:7b,,,qwen2.5:72b,,,,,push,corrupt of the year,url_1,2
20220101,46,,AUTHORITIES,https://ria.ru/20220102/status-1766397981.html,unclear,status,qwen2.5:7b,neutral,No clear migration-related tokens,qwen2.5:72b,,,,,neutral,No clear migration-related tokens,url_2,2
20220101,110,,PRIME MINISTER,https://www.aftenposten.no/verden/i/OrevnE/foerste-nyttaarsdag-ble-det-registrert-over-160000-koronatilfeller-i-en,neutral,"New Year's Day registered over 160,000 cancer cases in one",qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,"New Year's Day registered over 160,000 cancer cases in one",url_1,2
20220101,190,,PRESIDENT,https://alquds.com/2022/01/01/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B1%D9%82%D8%A9/,push,"on New Year's Day, over 160,000 corona cases were registered in one",qwen2.5:7b,,,qwen2.5:72b,,,,,push,"on New Year's Day, over 160,000 corona cases were registered in one",url_1,2
20220101,42,,ITALIAN,https://www.interris.it/copertina/perno-opbg-omicron-bambini/,neutral,opbg pin omicron children,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,opbg pin omicron children,url_1,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,push,social mobilization in pointe a pitre elie domota was arrested,qwen2.5:7b,,,qwen2.5:72b,,,,,push,social mobilization in pointe a pitre elie domota was arrested,url_1,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,push,social mobilization in pointe a pitre elie domota was arrested,qwen2.5:7b,,,qwen2.5:72b,,,,,push,social mobilization in pointe a pitre elie domota was arrested,url_1,2
20220101,1823,,MILITARY,https://www.franceguyane.fr/actualite/france/feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an-494064.php,neutral,feminicides two men in police custody on New Year's Day,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,feminicides two men in police custody on New Year's Day,url_1,2
20220101,43,,POLE,https://as.com/futbol/2022/01/01/primera/1641057005_745473.html,neutral,no migration-related tokens,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,no migration-related tokens,url_1,2
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,no migration-related tokens,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,no migration-related tokens,url_1,2
