sqldate,eventcode,actor1name,actor2name,sourceurl,pressure_url_1,reason_url_1,model_url_1,pressure_url_2,reason_url_2,model_url_2,article_text,pressure_article,reason_article,model_article,pressure_final,reason_final,final_source,mode_used
20210101,130,GERMANY,,https://www.e110.de/terrorakte-vielleicht-verhindert/,push,acts of terrorism,qwen2.5:7b,,,qwen2.5:72b,,,,,push,terrorakte,url_1,2
20220101,43,,CHILE,http://www.funkuhr.de/fernsehprogramm/sendungsdetails/169446982/pumas-in-der-wildnis-patagoniens.html,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,112,,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,corrupt,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,corrupt,url_1,2
20220101,46,,AUTHORITIES,https://ria.ru/20220102/status-1766397981.html,mixed,status,qwen2.5:7b,,,qwen2.5:72b,,,,,mixed,status,url_1,2
20220101,110,,PRIME MINISTER,https://www.aftenposten.no/verden/i/OrevnE/foerste-nyttaarsdag-ble-det-registrert-over-160000-koronatilfeller-i-en,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,190,,PRESIDENT,https://alquds.com/2022/01/01/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AE%D9%84%D8%A7%D9%84-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A8%D8%B1%D9%82%D8%A9/,neutral,New Year's Day corona cases in one,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,New Year's Day corona cases in one,url_1,2
20220101,42,,ITALIAN,https://www.interris.it/copertina/perno-opbg-omicron-bambini/,neutral,pin-opbg-omicron-children,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,pin-opbg-omicron-children,url_1,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,push,social-mobilization a-pitre elie-domota-has-been-arrested,qwen2.5:7b,,,qwen2.5:72b,,,,,push,mobilisation-sociale a-pitre elie-domota-a-ete-arrete,url_1,2
20220101,51,,WORKER,https://www.franceguyane.fr/actualite/social/mobilisation-sociale-a-pointe-a-pitre-elie-domota-a-ete-arrete-493999.php,push,social-mobilization a-pitre elie-domota-has-been-arrested,qwen2.5:7b,,,qwen2.5:72b,,,,,push,social-mobilization a-pitre elie-domota-has-been-arrested,url_1,2
20220101,1823,,MILITARY,https://www.franceguyane.fr/actualite/france/feminicides-deux-hommes-en-garde-a-vue-le-jour-du-nouvel-an-494064.php,neutral,feminicides-two-men-in-custody-on-new-years-day,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,feminicides-two-men-in-custody-on-new-years-day,url_1,2
20220101,43,,POLE,https://as.com/futbol/2022/01/01/primera/1641057005_745473.html,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,51,,SAUDI ARABIA,https://www.okaz.com.sa/news/na/2092790,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,20,,INTELLIGENCE,https://www.diariolaprovinciasj.com/elpais/2022/1/1/cuales-son-los-sectores-que-tendran-mayor-demanda-laboral-en-2022-165873.html,pull,sectors-that-will-have-greater-labor-demand,qwen2.5:7b,,,qwen2.5:72b,,,,,pull,sectors-that-will-have-greater-labor-demand,url_1,2
20220101,42,,VENEZUELAN,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/chanceler-venezuelano-pede-que-bolsonaro-aprove-transferencia-de-migrantes.htm,push,Venezuelan-chancellor-asks-bolsonaro-to-approve-transfer-of-migrants,qwen2.5:7b,,,qwen2.5:72b,,,,,push,Venezuelan-chancellor-asks-bolsonaro-to-approve-transfer-of-migrants,url_1,2
20220101,20,,BASQUE,https://omirante.pt/cavaleiro-andante/2022-01-01-Em-Abrantes-nada-como-dantes-a2fb5365,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,50,,CATALAN,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,qwen2.5:7b,,,qwen2.5:72b,,,,,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,url_1,2
20220101,51,,INDIGENOUS,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,qwen2.5:7b,,,qwen2.5:72b,,,,,push,epidemic-of-disappearances-of-indigenous-people-that-intrigue-the-us,url_1,2
20220101,161,MADEIRA,,https://www.akhbarona.com/last/340605.html,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
20220101,112,BRAZIL,CRIMINAL,https://www.brasil247.com/brasil/bolsonaro-e-eleito-corrupto-do-ano-por-consorcio-internacional,neutral,,qwen2.5:7b,,,qwen2.5:72b,,,,,neutral,,url_1,2
